"","Playoffs","win_loss_pct","fg","fg2","fg3","ft","pf","age","fg_pct","fga","fg3_pct","fg3a","ft_pct","orb","drb","ast","stl","tov","off_rtg","def_rtg","pace","ts_pct","efg_pct","opp_efg_pct","sos"
"371","Yes",0.72,36.6,26.4,10.3,19.2,19.9,27.9,0.47,78,0.375,27.3,0.724,9.9,33.4,19.7,6.2,14.1,111.4,103.3,92,0.573,0.536,0.477,-0.37
"372","Yes",0.646,38.8,32.4,6.4,17.7,19.9,26.5,0.468,82.9,0.36,17.7,0.759,11.8,29.9,21.8,7.2,12,111.9,106.7,90.1,0.545,0.506,0.496,-0.22
"373","Yes",0.573,36.4,30.4,6,17.7,20.9,27.1,0.458,79.5,0.346,17.4,0.752,10.7,31.1,18.9,7.4,13.2,106.6,104.1,89.6,0.537,0.496,0.48,-0.29
"374","Yes",0.537,34.9,29.2,5.6,20,19.5,27.4,0.453,76.9,0.346,16.2,0.751,10.5,30.4,20.2,7.7,15.7,104.4,102.8,90.4,0.538,0.49,0.491,-0.17
"375","No",0.317,36.7,31.4,5.3,17.6,21.4,27.6,0.449,81.7,0.353,14.9,0.762,11.8,30,19,6,14.9,104.2,109.4,91.6,0.524,0.481,0.502,0.06
"376","Yes",0.646,38.1,31.5,6.6,23.6,22.5,27.7,0.468,81.4,0.359,18.5,0.772,10.8,30.5,21,8.3,13.9,111.8,107.5,94.8,0.561,0.509,0.495,0.06
"377","Yes",0.646,39.4,34,5.4,20.2,22.7,25.6,0.491,80.2,0.364,14.7,0.741,10.6,31.6,26.7,8.2,15.2,110.7,105,93.8,0.565,0.524,0.492,-0.01
"378","Yes",0.61,36.3,30.3,6,19.6,20.9,26.6,0.461,78.7,0.354,16.9,0.79,11.1,29.1,20.4,6.4,12.3,110.8,107.1,87.7,0.547,0.499,0.502,-0.13
"379","Yes",0.61,37.4,32.3,5.1,21.7,21.3,23.2,0.462,80.8,0.34,15,0.805,11.7,31.8,20,8,15,108.3,104.6,93.1,0.547,0.494,0.483,0.06
"380","No",0.183,37.9,33,4.9,17.5,20.7,24.1,0.449,84.4,0.341,14.4,0.746,11.7,31.2,19.8,7.3,16.3,101.7,111.6,96.1,0.518,0.478,0.525,0.54
"381","Yes",0.695,38.3,31.9,6.5,18.5,19.4,28.4,0.457,83.8,0.341,19,0.765,11.9,32.5,21.1,7.5,13.4,108.8,103.7,92.8,0.538,0.496,0.484,0.06
"382","Yes",0.659,40.7,31.8,8.9,19.9,20.9,28.5,0.492,82.8,0.412,21.6,0.77,11.1,31.9,23.3,5.8,14.8,115.3,110.2,95.3,0.585,0.546,0.491,-0.23
"383","No",0.354,36.6,30.7,5.9,16.6,19.3,27.3,0.455,80.5,0.332,17.8,0.73,11.3,30.5,22.1,6.5,15.7,103.3,110.1,92.6,0.529,0.491,0.509,0.34
"384","No",0.317,40.6,32.9,7.7,19.9,23,25.1,0.469,86.5,0.375,20.6,0.782,9.2,29.2,22.4,9.3,14.7,108.1,111.7,100.4,0.557,0.514,0.525,0.32
"385","No",0.305,38.3,32.5,5.9,17.4,22.3,24.1,0.456,84.1,0.349,16.9,0.726,11.9,30.7,20.5,6.9,15,105.3,109.9,94,0.528,0.491,0.505,0.3
"386","Yes",0.671,38.3,31.5,6.8,18.6,19.1,30.7,0.464,82.4,0.372,18.3,0.816,10.2,31.5,23.4,7.6,12.9,109.2,106.3,92.5,0.552,0.506,0.495,-0.06
"387","Yes",0.61,38.4,31.7,6.8,17.8,20.4,28.7,0.473,81.2,0.358,18.9,0.74,10.8,32,22.3,6.3,13.6,110,104.5,91.7,0.552,0.515,0.483,-0.02
"388","No",0.512,37.7,29.9,7.9,19,20.9,26,0.447,84.4,0.351,22.4,0.772,11.8,30.1,21.8,7.1,14.5,107.6,108,94,0.537,0.494,0.511,0.35
"389","No",0.488,39.3,35.1,4.2,19.7,20.2,24.1,0.469,83.8,0.337,12.4,0.733,13,30.4,18.8,7.9,15.2,108.3,109.9,93.6,0.536,0.494,0.52,0.13
"390","No",0.451,38.8,31.8,7,15.8,19.6,27.5,0.464,83.4,0.363,19.2,0.778,10.4,29.9,22.3,7.6,13.5,107.4,110.1,92.6,0.543,0.506,0.523,0.19
"391","Yes",0.756,37.5,30.9,6.6,19.4,23.1,27.8,0.486,77.2,0.397,16.5,0.765,10.6,31.5,22.7,7.6,15.6,110.5,102.3,90.4,0.571,0.528,0.47,-0.07
"392","Yes",0.5,36.5,32.4,4.2,20.1,20.1,26.1,0.459,79.7,0.318,13.1,0.745,12.7,28.5,20.1,8,14.1,107.9,107.8,90,0.532,0.485,0.507,0.09
"393","No",0.415,35.7,27.7,8,18.8,22.4,25.7,0.448,79.7,0.376,21.2,0.779,10.4,29.5,20,6.8,13.1,108.3,111,89.9,0.543,0.497,0.509,0.13
"394","No",0.402,37.2,31.4,5.8,18.7,19.4,27,0.458,81.4,0.372,15.7,0.824,9.8,30.6,22.4,6.4,13.4,107,110,92,0.542,0.494,0.511,0.28
"395","No",0.39,38.5,28.5,10,18.2,20.4,25.7,0.445,86.5,0.36,27.9,0.784,11.1,31,21.2,7.4,14.3,108.1,110.8,96.7,0.544,0.503,0.52,0.28
"396","Yes",0.805,36.9,28.9,8,18.6,20.3,26.6,0.468,78.7,0.393,20.4,0.757,10.8,31.4,20.3,7.2,12.7,112.4,102.4,88.7,0.56,0.519,0.468,-0.25
"397","Yes",0.5,38.1,32.1,6,19.9,20.8,24.9,0.457,83.5,0.381,15.8,0.796,11.8,30.3,21.1,7.5,14.5,108.4,108.7,93.1,0.541,0.493,0.493,0.12
"398","Yes",0.476,36.4,31.8,4.6,16.9,20.9,28.2,0.454,80,0.349,13.2,0.751,11.6,29.9,20.6,6,11.9,107.4,108,86.7,0.524,0.483,0.485,0.13
"399","No",0.439,39.3,31.3,8,18.6,23.1,26.5,0.455,86.3,0.378,21,0.807,11.3,32.5,21.6,7,14.5,108.1,109.2,96.5,0.545,0.501,0.499,0.35
"400","No",0.415,36.7,30.5,6.2,19.7,24.2,26.3,0.445,82.4,0.363,17.2,0.78,11.9,28.9,22,7.4,14.1,106.7,107.9,92.6,0.531,0.483,0.503,0.21
"401","Yes",0.72,35.7,25.8,10,19.6,20.3,27.3,0.457,78.2,0.381,26.2,0.715,10,33.3,19.4,7,13.9,109.2,101.9,92.3,0.559,0.52,0.465,-0.21
"402","Yes",0.573,36,28.8,7.3,18.7,19.6,25.8,0.458,78.7,0.366,19.9,0.737,10.6,29.4,20.2,7.4,12.8,109.3,107.6,89.6,0.546,0.504,0.494,0.13
"403","Yes",0.524,37,29.9,7.1,17.2,20.7,25.6,0.457,81,0.357,19.9,0.754,10.1,29.4,20.4,7.9,12.5,107.8,107.6,89.9,0.54,0.5,0.501,0.23
"404","No",0.427,35,29,6,17.7,21.4,25.8,0.455,76.8,0.366,16.3,0.74,10.8,28.9,21.2,7.1,15.6,104.7,106.1,88.3,0.536,0.494,0.498,0.07
"405","No",0.232,36.5,31.7,4.8,18.2,20.5,26.9,0.45,81.2,0.33,14.6,0.767,11.7,28.4,20,7.5,14,105.4,113.6,91,0.524,0.48,0.533,0.48
"406","Yes",0.659,37.3,30.6,6.7,23.1,22.9,27.7,0.47,79.4,0.371,18,0.76,11,30.6,22.2,8.7,15.3,110.4,106.8,94.3,0.563,0.512,0.485,-0.29
"407","Yes",0.659,36.8,29.5,7.3,18.5,20.4,24,0.465,79.2,0.383,19,0.765,12.9,28.8,20.3,6.7,12.9,113.9,107.8,86.6,0.553,0.511,0.499,-0.35
"408","Yes",0.585,38.3,33.5,4.8,22.1,22.3,25.5,0.475,80.8,0.349,13.7,0.771,11.5,29.5,24.7,8.8,14.8,110.1,107.3,93.1,0.554,0.504,0.505,-0.34
"409","No",0.293,36.4,29.8,6.6,18.3,21.8,25.4,0.441,82.5,0.353,18.8,0.769,11.9,29.8,20.4,6.2,14.2,106.1,111.4,91.6,0.526,0.481,0.515,0.18
"410","No",0.28,36.6,32.6,4,19.8,20.2,24.5,0.447,81.9,0.346,11.6,0.786,12.2,30.5,20.3,7.4,16.2,102.9,109.4,93.6,0.521,0.471,0.514,0.06
"411","Yes",0.793,40.3,33.7,6.7,19.6,20.7,27.4,0.474,85.1,0.361,18.5,0.77,12.4,31.5,23.3,8.8,13.5,112.8,104.7,94.3,0.555,0.513,0.49,-0.55
"412","No",0.561,41.1,34.4,6.7,20.4,20.6,29.5,0.504,81.6,0.383,17.6,0.744,11,30.7,23.2,7.2,15.7,113.6,111.6,96,0.584,0.545,0.511,-0.31
"413","No",0.354,39.4,32.7,6.7,23.1,22.5,25,0.458,86,0.373,18,0.791,11.6,30.4,20.9,7.8,14.6,109.5,113.3,98.2,0.549,0.497,0.508,-0.06
"414","No",0.232,36,29.5,6.5,16.5,20.1,26.6,0.441,81.7,0.354,18.5,0.736,10.9,29,21,7,14.9,102.3,111.7,92.1,0.52,0.481,0.512,0.3
"415","No",0.207,36.5,29.3,7.1,20.5,23.3,26.3,0.447,81.5,0.368,19.4,0.798,10.2,28.9,19.7,6.9,15.4,105.5,114.7,94.2,0.542,0.491,0.526,0.16
"416","Yes",0.659,37.1,29.5,7.6,15.2,18.9,30.4,0.466,79.7,0.386,19.8,0.761,8.9,32.2,21.2,5.8,11.7,108.5,104.3,88.4,0.548,0.513,0.487,-0.4
"417","Yes",0.646,36.1,28.5,7.6,18.7,18.9,27.9,0.453,79.6,0.375,20.2,0.805,10.5,32.5,20.3,6.7,14.1,108.4,104,90.2,0.548,0.501,0.479,-0.27
"418","Yes",0.61,38.1,31.2,7,18.5,19.5,29,0.462,82.6,0.35,19.9,0.819,11.1,31.6,21.7,7.2,12.7,110.5,108.4,91.5,0.55,0.504,0.493,-0.3
"419","Yes",0.598,35.5,28.7,6.8,18,20.3,28.2,0.457,77.6,0.364,18.6,0.807,9.8,29.9,19.6,7.2,12.5,108.7,107,87.8,0.548,0.501,0.496,-0.14
"420","No",0.293,34.9,30.1,4.9,19.1,21.7,23.3,0.454,77,0.36,13.5,0.756,10.3,28.5,17.4,7.5,15.3,103.5,109.5,90.1,0.533,0.486,0.515,0.24
"421","Yes",0.805,36.4,29.1,7.3,20.5,22.7,27.9,0.475,76.7,0.381,19.1,0.771,10.1,31.9,22.4,8.5,15.2,110.2,98.9,90.9,0.569,0.522,0.457,-0.95
"422","Yes",0.5,38.4,31.4,7,16.4,19.5,26.3,0.468,82,0.392,17.8,0.812,9.6,30.4,23.8,7,11.7,110.2,107,90.2,0.551,0.511,0.505,-0.44
"423","Yes",0.488,37.3,33.6,3.7,18.4,19.8,25.3,0.46,81.1,0.317,11.6,0.706,13,28.9,20.4,8.7,14.3,106.4,106,90.4,0.522,0.482,0.504,-0.23
"424","No",0.415,34.8,28.8,6.1,20.1,22.6,27.4,0.443,78.7,0.348,17.4,0.736,11.1,30.7,23.5,6.4,15,104,109.4,91.5,0.528,0.481,0.497,-0.09
"425","No",0.28,36.2,30.2,6,18.6,21.5,25.7,0.439,82.4,0.337,17.7,0.727,12.5,30,18.7,6.4,14.5,104.7,111.9,91.6,0.518,0.475,0.518,0.06
"426","Yes",0.72,36.6,30.6,5.9,18.4,20.6,28.3,0.458,79.9,0.366,16.2,0.767,11.9,29.5,22.3,7.1,11.7,111.4,102.9,87.3,0.539,0.495,0.47,-0.72
"427","Yes",0.549,35.8,29.1,6.7,18,20.9,27.1,0.439,81.7,0.358,18.8,0.717,13.3,31.3,20,7.1,14,106,106.4,90.2,0.52,0.48,0.494,-0.17
"428","No",0.439,37.8,28.6,9.2,19.1,23.4,26.7,0.444,85.3,0.374,24.6,0.768,11,32.1,22.7,7.6,15.1,106,107.5,97.7,0.54,0.498,0.498,-0.46
"429","No",0.402,36.4,30.6,5.8,18.7,21.8,25.7,0.435,83.7,0.363,15.9,0.756,12.8,30.2,22.1,7.7,14.6,103.9,107.2,93,0.515,0.47,0.496,-0.11
"430","No",0.317,36.9,31.4,5.5,17.7,21.3,25.8,0.449,82.3,0.344,16,0.733,12.9,28.8,21.5,6.6,14.8,105.3,112.8,91.3,0.522,0.482,0.524,-0.03
"431","Yes",0.634,37.3,27.5,9.8,20.1,20.6,26.7,0.474,78.6,0.386,25.3,0.721,9.4,32.6,20.8,6.3,14.3,111.3,105.5,93.4,0.575,0.537,0.484,-0.68
"432","Yes",0.524,36.4,29.4,7,19,19.6,27.2,0.446,81.6,0.356,19.7,0.782,12.3,29.3,19.6,7.7,13.2,109.2,109.6,89.5,0.535,0.489,0.513,-0.28
"433","Yes",0.451,36.3,31.6,4.7,21,20.4,24.2,0.454,79.9,0.356,13.1,0.772,12.3,29.9,22,7.3,14.9,106.9,108.9,91.1,0.535,0.483,0.501,-0.41
"434","No",0.39,36.1,29.6,6.5,18.4,21.7,26.3,0.452,79.9,0.367,17.6,0.714,10.9,29.8,21.3,7.5,14.7,104.6,109.4,91.8,0.532,0.492,0.505,-0.11
"435","No",0.183,34.2,28.3,6,16.9,20.4,27.4,0.443,77.3,0.358,16.7,0.727,9.1,28.6,20,7.2,14.7,100.5,110,90.2,0.522,0.482,0.51,0.11
"436","Yes",0.659,40,35,5,21.3,24,25.3,0.497,80.4,0.372,13.4,0.759,11.5,29.4,26.4,8.7,14.6,113.8,106.5,93.2,0.573,0.528,0.501,-0.01
"437","Yes",0.61,40.3,33.4,6.9,23.1,21.1,28.5,0.47,85.8,0.355,19.6,0.751,11.2,32.9,24.7,9.2,14.7,110,106.3,99.7,0.557,0.51,0.499,0.03
"438","No",0.5,35.8,29.2,6.6,17.2,20,24.1,0.448,79.8,0.377,17.4,0.767,11,29.7,21.1,5.5,12.9,107.3,108.4,87.9,0.532,0.489,0.491,0.45
"439","No",0.268,37.5,32.1,5.4,15.2,23,24.6,0.451,83.1,0.35,15.4,0.736,11.8,29.6,19.9,7.5,14.5,103.8,111.2,91.9,0.518,0.484,0.513,0.52
"440","No",0.244,38.1,34.3,3.8,17.5,20.5,25.4,0.444,85.8,0.333,11.5,0.77,11.8,32.8,21.3,6.5,16,100.5,109.5,96.3,0.509,0.467,0.503,0.72
"441","Yes",0.695,39.6,31.5,8.1,21.3,20.6,26.7,0.476,83.1,0.378,21.4,0.769,11,33.2,24.4,8,14.1,113,105.5,95.6,0.57,0.525,0.485,0.09
"442","Yes",0.671,41.4,32.9,8.5,18.9,19.9,29.3,0.5,82.7,0.393,21.5,0.783,8.8,32.7,26.7,6.5,14.4,113.3,108.1,96.7,0.59,0.551,0.488,0.09
"443","No",0.585,41.5,32.2,9.3,18.8,22.9,25.5,0.459,90.3,0.348,26.6,0.752,12.7,30.4,22.4,9.1,13.2,111.8,109.5,98.8,0.548,0.511,0.509,0.17
"444","No",0.463,37.1,30.9,6.2,22.1,22.4,27.3,0.464,80,0.373,16.7,0.798,10.1,30,19.1,7.9,16.1,107.5,109.9,94.7,0.556,0.503,0.51,0.4
"445","No",0.28,34.4,30.1,4.3,20.8,21.3,28.5,0.438,78.6,0.324,13.2,0.781,9.8,30.4,21.1,6.8,14.4,101.2,109.1,92.1,0.519,0.465,0.503,0.71
"446","Yes",0.683,38.6,30.9,7.7,16,18.7,27.1,0.466,82.9,0.389,19.8,0.769,11.4,30.4,21.8,7.8,11.9,111.5,105.7,89.9,0.548,0.512,0.501,0.18
"447","Yes",0.683,35.8,28.6,7.2,16.5,18.7,31.4,0.457,78.3,0.369,19.6,0.761,9.4,31.9,21,6.4,12.6,107.2,101.8,88.8,0.543,0.504,0.477,0.31
"448","Yes",0.671,36.6,29.5,7.1,16.4,19.6,28.3,0.448,81.7,0.342,20.8,0.726,12.2,32.4,21.4,7.3,13.7,106.8,101.6,90.4,0.528,0.492,0.465,0.15
"449","Yes",0.622,36.9,30.9,6,20.6,21.8,28.9,0.464,79.5,0.352,17.1,0.814,10.8,32.2,21,6,12.6,111.1,106.1,90.2,0.554,0.502,0.474,0.16
"450","No",0.268,37.3,29.8,7.6,18.5,19.4,24.5,0.454,82.2,0.349,21.7,0.723,10.3,31.3,19.2,6.1,15.3,105,111.4,95.3,0.539,0.5,0.521,0.45
"451","Yes",0.573,37,30.5,6.5,19,20.4,26,0.463,79.8,0.363,17.9,0.788,9.2,30.2,22.2,7.1,13.5,107,106,92.6,0.55,0.504,0.503,-0.38
"452","Yes",0.5,35.5,28.1,7.4,19.1,22.8,28.2,0.457,77.8,0.363,20.4,0.727,10,30.8,23.9,6.1,14.8,105.7,106.6,91.4,0.546,0.504,0.49,-0.23
"453","No",0.427,35.8,32.3,3.5,20,20.4,26.2,0.458,78.1,0.345,10,0.767,11,28.7,20.4,7.2,15.3,103.6,106.9,90.7,0.53,0.48,0.501,-0.23
"454","No",0.402,35.4,29.6,5.8,20.9,23.6,25.4,0.457,77.5,0.346,16.7,0.715,12.6,30.7,18.7,6.6,17.1,105.7,108.8,90.8,0.539,0.494,0.504,-0.21
"455","No",0.293,34.9,29.1,5.7,20.4,24,23.5,0.443,78.7,0.367,15.6,0.767,11.2,29.2,19.9,7.2,16.5,103.2,106.9,92,0.53,0.479,0.502,-0.29
"456","Yes",0.646,35.9,30.4,5.5,18.8,20.4,29,0.454,79.1,0.344,15.9,0.774,11.6,29,21.6,7.1,12.2,108.9,104.2,87.3,0.535,0.488,0.477,-0.47
"457","Yes",0.61,36.3,30.3,6,18.1,21.7,26.9,0.447,81.2,0.352,17.1,0.696,12.7,30.8,20.8,7.6,14.4,105.5,101.3,90.8,0.522,0.484,0.48,-0.5
"458","Yes",0.598,37.1,31.3,5.9,18.6,23.3,26,0.457,81.3,0.388,15.1,0.734,12,31.7,22.3,7.8,16,104.9,99.6,93.6,0.534,0.493,0.473,-0.49
"459","No",0.427,35,29.2,5.9,19.7,23.3,27.2,0.438,80,0.346,16.9,0.76,12.1,29.8,20.5,7.3,16.3,102.9,105.5,92.4,0.523,0.474,0.491,-0.18
"460","No",0.341,38.1,31.7,6.4,17.1,22.2,26,0.465,81.9,0.356,18,0.733,11.5,27.7,21.6,7.2,15.1,107,111.7,92.3,0.541,0.504,0.522,-0.06
"461","Yes",0.537,35.6,29.2,6.4,17,21.3,29.3,0.464,76.7,0.343,18.8,0.69,10,30.8,20.5,6.9,14.6,104.3,105.3,89.9,0.541,0.506,0.485,-0.29
"462","Yes",0.5,37.4,30.6,6.8,22.6,22.2,26.8,0.45,83.2,0.348,19.7,0.765,12.2,29,20.2,7.7,13.8,110.1,110.6,94.1,0.542,0.491,0.517,-0.28
"463","Yes",0.488,35.1,30.9,4.2,20.5,23.2,25.6,0.472,74.3,0.356,11.7,0.702,11.2,29.5,18.6,6.9,17,104.9,104.1,89.9,0.544,0.5,0.48,-0.43
"464","No",0.402,36.1,30.5,5.6,19.1,24.2,25.5,0.446,81,0.357,15.6,0.734,11.2,28.6,22.4,7.8,14.9,103.6,107.6,92,0.524,0.48,0.5,-0.22
"465","No",0.366,34.5,30.4,4.2,20.5,24,24.1,0.444,77.7,0.329,12.7,0.761,11.9,28.2,19.2,7.4,15.9,103,108.3,90,0.523,0.471,0.503,-0.1
"466","Yes",0.622,37.4,33.1,4.3,22.3,25.2,25.9,0.474,78.9,0.335,12.9,0.743,12.6,30,24.7,7,15.6,110.1,107,91.6,0.551,0.502,0.496,0.2
"467","Yes",0.549,38.6,32.7,5.9,22.3,21.4,26.5,0.465,83,0.336,17.6,0.746,12.2,31.2,23.4,8.3,16.5,107.6,105.9,97.4,0.548,0.501,0.499,0.07
"468","No",0.39,35,29.9,5.2,18.8,23.5,24.4,0.45,78,0.346,15,0.769,11.3,28,18.5,6.8,15.1,105.1,109.9,88.3,0.53,0.483,0.508,0.51
"469","No",0.39,36.5,31.9,4.7,18.3,21.4,27.7,0.461,79.3,0.353,13.3,0.792,10,30.2,22.5,6.5,15.6,103.9,107.9,91,0.537,0.49,0.498,0.51
"470","No",0.378,37.2,30.8,6.4,18.4,22,25.9,0.46,80.8,0.362,17.7,0.791,11.3,28.3,20.7,7.7,15.5,107.2,110.3,91.8,0.544,0.499,0.515,0.45
"471","Yes",0.744,41.3,31.7,9.6,18,20.2,27.6,0.494,83.6,0.399,24,0.808,9,31.5,25.9,6.7,14.5,113.9,106.4,95.6,0.59,0.551,0.492,-0.03
"472","Yes",0.512,37.8,30.4,7.4,20.2,23,25.3,0.466,81.3,0.353,21,0.747,10.8,30.4,22.6,7.3,15.5,108.6,108.6,93.5,0.554,0.511,0.5,0.32
"473","Yes",0.512,39.8,31.2,8.5,18.5,23.6,24.6,0.463,86,0.356,24,0.717,11.5,30,23.8,9.1,16,107,107.4,99.2,0.548,0.512,0.506,0.34
"474","No",0.488,35.1,31.3,3.8,21.6,22.7,27.5,0.456,77,0.348,11,0.788,10.8,30.3,21.5,7.3,15.1,105.1,105.6,90.8,0.537,0.481,0.488,0.39
"475","No",0.402,35.9,29.4,6.5,23.1,21.9,27.3,0.45,79.7,0.35,18.5,0.765,9.7,29.2,20.3,8.2,14.6,106.2,108,94.8,0.545,0.491,0.513,0.46
"476","Yes",0.817,36.7,30.2,6.5,20.1,22.4,28.1,0.467,78.6,0.381,17.1,0.805,11.2,30.7,19.9,6.8,13.9,111.3,103.2,89.5,0.559,0.509,0.477,0.06
"477","Yes",0.707,36.6,29.3,7.3,18.1,19.4,30.4,0.474,77.2,0.381,19,0.751,9.3,31.4,22.1,7.2,13.9,109.2,99.9,89.8,0.561,0.521,0.471,-0.08
"478","Yes",0.634,35.4,26.8,8.6,17.5,20.9,28.2,0.445,79.6,0.372,23.1,0.753,10.7,32.6,20.8,7.1,14.2,106,100.7,90.7,0.54,0.499,0.466,0.19
"479","No",0.476,36.2,30.7,5.5,17.5,19.8,26.4,0.445,81.4,0.362,15.3,0.74,12.5,30.6,18.7,6.4,14.5,104.8,106.5,90.2,0.52,0.479,0.499,0.38
"480","No",0.268,36.6,30.5,6.1,22.4,22.3,26.2,0.465,78.6,0.367,16.6,0.761,10.6,29,20.5,6.9,16.4,106.9,112.3,93.6,0.555,0.504,0.529,0.71
"481","Yes",0.598,33.9,28.1,5.8,20.2,23.2,28.6,0.44,77,0.33,17.6,0.758,10,31,23,6.8,13.6,103.9,102.4,89.8,0.528,0.478,0.476,-0.26
"482","No",0.463,36.6,32,4.6,21.6,20.9,26.5,0.458,79.8,0.364,12.6,0.76,10.6,29.6,20.2,7.9,14.1,106,108.1,92.7,0.538,0.487,0.5,-0.15
"483","No",0.402,36,30.3,5.7,20.3,24.8,25.3,0.467,77.1,0.362,15.7,0.755,9.9,29.7,20.9,7,16.6,105.2,106.9,92.2,0.551,0.504,0.49,-0.05
"484","No",0.329,36.7,29.3,7.4,20.2,24,25.9,0.454,81,0.375,19.8,0.791,10.5,27.9,19.4,6.5,13.1,109.5,112.7,91.1,0.548,0.5,0.53,-0.04
"485","No",0.28,34.4,30.5,3.9,22.9,26.3,25.6,0.455,75.7,0.362,10.8,0.726,12.6,28.8,17.9,6.8,17.7,104,111,90.8,0.534,0.481,0.511,0.11
"486","Yes",0.78,36.4,29.6,6.8,17.3,18.5,28.5,0.455,80,0.384,17.7,0.727,11.9,28.6,24,7.1,11.4,110.8,103.1,86.8,0.535,0.497,0.477,-0.44
"487","Yes",0.61,35.5,29.4,6.1,20.6,21.1,27.1,0.454,78.2,0.339,17.9,0.729,11.7,30.6,19,6.9,13.9,107.8,105.4,89.8,0.538,0.492,0.49,-0.06
"488","Yes",0.5,34,27.4,6.5,19.4,22.2,27.3,0.444,76.5,0.349,18.7,0.737,11,31.2,19.9,7.3,15.3,104.5,102.4,89.7,0.533,0.487,0.464,-0.27
"489","Yes",0.5,36.6,29.8,6.8,17.7,24.9,24.1,0.446,82.2,0.379,18,0.738,11,31.7,22,6.2,14.9,104,103.4,92.9,0.527,0.487,0.464,-0.12
"490","Yes",0.488,36.3,30.1,6.2,19,23.2,25.5,0.453,80.1,0.38,16.3,0.738,11.3,29.9,21.6,7.3,14.6,106.3,107.4,91.2,0.535,0.492,0.504,-0.04
"491","Yes",0.634,37.1,31,6.1,19.7,22.8,29.2,0.478,77.5,0.345,17.6,0.7,10.5,32.6,20.6,6.4,14.5,108.7,104.5,91.6,0.556,0.517,0.477,-0.27
"492","Yes",0.512,36.3,30.2,6.1,23,22.6,26.5,0.447,81.2,0.357,17,0.757,12.6,28.6,18.6,8,13.9,109.3,107.3,92.3,0.538,0.484,0.504,-0.29
"493","No",0.439,35.5,31.9,3.6,20.3,23.3,25.5,0.472,75.2,0.376,9.7,0.73,10.9,29.3,18.2,6.5,15.1,106.3,107.5,88.3,0.543,0.496,0.49,-0.18
"494","No",0.317,36.1,30.9,5.2,19.4,23.9,25.2,0.433,83.5,0.339,15.4,0.729,12.1,27.7,20.9,10,14.2,102.5,106.7,93.4,0.509,0.464,0.514,0.1
"495","No",0.317,35.9,30.8,5.2,20.2,25,22.7,0.454,79.2,0.367,14.1,0.75,13,27.2,19.8,7.2,15.7,106.4,111.6,90.4,0.534,0.486,0.513,0.07
"496","Yes",0.537,37.5,33.3,4.3,21,22.7,27.4,0.461,81.4,0.325,13.1,0.744,11,30.3,23.4,8.5,14.8,105.5,105.2,93.9,0.535,0.488,0.493,0.13
"497","No",0.5,33.5,29.7,3.8,21.6,24.8,25.6,0.442,75.7,0.336,11.3,0.719,13.1,29,21.6,6.4,15.7,104.1,107,87.8,0.519,0.467,0.49,0.14
"498","No",0.427,37.5,30.1,7.4,20.1,23.6,25.6,0.459,81.8,0.371,19.9,0.785,12.4,27.2,20.7,7.6,14.7,111.1,114.4,91.6,0.551,0.504,0.527,0.15
"499","No",0.402,35.2,31.4,3.8,17.5,23,26.7,0.456,77.3,0.329,11.5,0.758,9.9,29.5,20.9,6.8,14.5,102.4,104.5,88.8,0.524,0.48,0.475,0.13
"500","No",0.256,34,29.6,4.4,16.3,22.3,24.6,0.445,76.4,0.349,12.7,0.689,10.8,26.9,18.2,6.5,14.7,101.1,111.9,87.6,0.511,0.474,0.507,0.54
"501","Yes",0.659,41.8,31.6,10.2,14.5,20.5,27.5,0.479,87.4,0.399,25.6,0.806,9.5,32.3,26.6,6.7,13.3,111.5,105.8,95.8,0.568,0.537,0.49,-0.07
"502","Yes",0.573,36.5,33,3.5,20.7,22.8,26.8,0.465,78.6,0.344,10.3,0.791,10.1,33,20.8,6.5,14.5,105.3,103.6,91.7,0.54,0.487,0.471,0.18
"503","Yes",0.549,36.5,29.8,6.7,19.7,23.1,25.1,0.453,80.6,0.349,19.3,0.745,11.8,30.3,21.1,7.7,13.9,108.4,105.7,90.9,0.539,0.495,0.486,0.03
"504","Yes",0.537,36,30,6,20.8,20.4,27.2,0.454,79.3,0.351,17.2,0.784,10.4,30.2,22.3,7.4,14.6,106.7,105,91.9,0.544,0.492,0.488,0.07
"505","No",0.415,35.8,28.2,7.6,19.2,23.7,25.6,0.433,82.7,0.341,22.3,0.718,12,30.3,20.7,7.4,14.1,104.8,106.2,93.3,0.521,0.479,0.492,0.25
"506","Yes",0.768,36.5,30.1,6.4,16.2,20.9,29.8,0.472,77.3,0.385,16.6,0.702,10.4,31.1,20.9,6.6,13.7,107.3,99.6,88.5,0.546,0.513,0.457,-0.13
"507","Yes",0.732,36,30.9,5.1,22.2,22.4,27.5,0.462,77.7,0.374,13.6,0.783,12.6,29.6,18,7.2,13.6,111.8,105,87.8,0.55,0.495,0.475,-0.11
"508","Yes",0.598,33.5,26.3,7.2,18,21.4,28.1,0.448,74.7,0.374,19.2,0.711,10.2,29,19.3,7.3,13.8,105.9,101.6,86.3,0.537,0.496,0.469,0.05
"509","No",0.463,34.5,30.9,3.7,20.1,21.8,26.3,0.44,78.4,0.339,10.8,0.758,11.2,29,18.5,7.5,13.4,103.7,106.8,89,0.515,0.464,0.502,0.31
